Artist Name,Artist Slug,Death Year,Artwork Title,Artwork Slug,WikiArt URL,Image URL,Museum Location,Notes
"Claude Monet",claude-monet,1926,"Rouen Cathedral",rouen-cathedral-1893,https://www.wikiart.org/en/claude-monet/rouen-cathedral-1893,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-1893.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, The Portal at Midday",rouen-cathedral-the-portal-at-midday,https://www.wikiart.org/en/claude-monet/rouen-cathedral-the-portal-at-midday,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-the-portal-at-midday.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral",rouen-cathedral,https://www.wikiart.org/en/claude-monet/rouen-cathedral,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral 01",rouen-cathedral-01,https://www.wikiart.org/en/claude-monet/rouen-cathedral-01,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-01.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral 02",rouen-cathedral-02,https://www.wikiart.org/en/claude-monet/rouen-cathedral-02,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-02.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral at Noon",rouen-cathedral-at-noon,https://www.wikiart.org/en/claude-monet/rouen-cathedral-at-noon,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-at-noon.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral at Sunset",rouen-cathedral-at-sunset,https://www.wikiart.org/en/claude-monet/rouen-cathedral-at-sunset,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-at-sunset.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral in the Fog",rouen-cathedral-in-the-fog,https://www.wikiart.org/en/claude-monet/rouen-cathedral-in-the-fog,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-in-the-fog.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, Clear Day",rouen-cathedral-clear-day,https://www.wikiart.org/en/claude-monet/rouen-cathedral-clear-day,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-clear-day.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, evening, harmony in brown",rouen-cathedral-evening-harmony-in-brown-1894,https://www.wikiart.org/en/claude-monet/rouen-cathedral-evening-harmony-in-brown-1894,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-evening-harmony-in-brown-1894.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, Grey Weather",rouen-cathedral-grey-weather,https://www.wikiart.org/en/claude-monet/rouen-cathedral-grey-weather,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-grey-weather.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, Magic in Blue",rouen-cathedral-magic-in-blue,https://www.wikiart.org/en/claude-monet/rouen-cathedral-magic-in-blue,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-magic-in-blue.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, Portal in the Sun",rouen-cathedral-portal-in-the-sun,https://www.wikiart.org/en/claude-monet/rouen-cathedral-portal-in-the-sun,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-portal-in-the-sun.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, Sunlight Effect",rouen-cathedral-sunlight-effect,https://www.wikiart.org/en/claude-monet/rouen-cathedral-sunlight-effect,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-sunlight-effect.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, Symphony in Grey and Rose",rouen-cathedral-symphony-in-grey-and-rose,https://www.wikiart.org/en/claude-monet/rouen-cathedral-symphony-in-grey-and-rose,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-symphony-in-grey-and-rose.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, the Portal",rouen-cathedral-the-portal,https://www.wikiart.org/en/claude-monet/rouen-cathedral-the-portal,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-the-portal.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral Fa&#231;ade and Tour d&#39;Albane (Morning Effect)",rouen-cathedral-the-portal-and-the-tour-d-albane-at-dawn,https://www.wikiart.org/en/claude-monet/rouen-cathedral-the-portal-and-the-tour-d-albane-at-dawn,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-the-portal-and-the-tour-d-albane-at-dawn.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral The Portal Morning Effect",rouen-cathedral-the-portal-and-the-tour-d-albane-morning-effect,https://www.wikiart.org/en/claude-monet/rouen-cathedral-the-portal-and-the-tour-d-albane-morning-effect,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-the-portal-and-the-tour-d-albane-morning-effect.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, The Portal and the Tour d&#39;Albene, Grey Weather",rouen-cathedral-the-portal-and-the-tour-d-albene-grey-weather,https://www.wikiart.org/en/claude-monet/rouen-cathedral-the-portal-and-the-tour-d-albene-grey-weather,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-the-portal-and-the-tour-d-albene-grey-weather.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, the Portal and the Tower d`Allban on the Sun",rouen-cathedral-the-portal-and-the-tower-d-allban-on-the-sun,https://www.wikiart.org/en/claude-monet/rouen-cathedral-the-portal-and-the-tower-d-allban-on-the-sun,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-the-portal-and-the-tower-d-allban-on-the-sun.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, the Portal in the Sun",rouen-cathedral-the-portal-in-the-sun,https://www.wikiart.org/en/claude-monet/rouen-cathedral-the-portal-in-the-sun,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-the-portal-in-the-sun.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, the Portal, Morning Effect",rouen-cathedral-the-portal-morning-effect,https://www.wikiart.org/en/claude-monet/rouen-cathedral-the-portal-morning-effect,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-the-portal-morning-effect.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, the Portal, Morning Fog",rouen-cathedral-the-portal-morning-fog,https://www.wikiart.org/en/claude-monet/rouen-cathedral-the-portal-morning-fog,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-the-portal-morning-fog.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, West Facade, Noon",rouen-cathedral-west-facade-noon,https://www.wikiart.org/en/claude-monet/rouen-cathedral-west-facade-noon,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-west-facade-noon.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, West Facade, Sunlight",rouen-cathedral-west-facade-sunlight-1894,https://www.wikiart.org/en/claude-monet/rouen-cathedral-west-facade-sunlight-1894,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-west-facade-sunlight-1894.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral, The Gate and The Tower",rouen-cathedral-the-gate-and-the-tower,https://www.wikiart.org/en/claude-monet/rouen-cathedral-the-gate-and-the-tower,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-the-gate-and-the-tower.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral,The Gate, Grey Weather",rouen-cathedral-the-gate-grey-weather,https://www.wikiart.org/en/claude-monet/rouen-cathedral-the-gate-grey-weather,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-the-gate-grey-weather.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Rouen Cathedral; Morning - White harmony",rouen-cathedral-0,https://www.wikiart.org/en/claude-monet/rouen-cathedral-0,https://uploads2.wikiart.org/images/claude-monet/rouen-cathedral-0.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge (The Bridge in Monet&#39;s Garden)",the-japanese-bridge-the-bridge-in-monet-s-garden-1896,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-the-bridge-in-monet-s-garden-1896,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-the-bridge-in-monet-s-garden-1896.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge",the-japanese-bridge,https://www.wikiart.org/en/claude-monet/the-japanese-bridge,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge (The Water-Lily Pond)",the-japanese-bridge-the-water-lily-pond-1899,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-the-water-lily-pond-1899,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-the-water-lily-pond-1899.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge (The Water-Lily Pond)",the-japanese-bridge-the-water-lily-pond,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-the-water-lily-pond,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-the-water-lily-pond.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge (The Bridge over the Water-Lily Pond)",the-japanese-bridge-the-bridge-over-the-water-lily-pond,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-the-bridge-over-the-water-lily-pond,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-the-bridge-over-the-water-lily-pond.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge (The Water-Lily Pond and Path by the Water)",the-japanese-bridge-the-water-lily-pond-and-path-by-the-water,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-the-water-lily-pond-and-path-by-the-water,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-the-water-lily-pond-and-path-by-the-water.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge (The Water-Lily Pond and Path by the Water)",the-japanese-bridge-the-water-lily-pond-and-path-by-the-water-1,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-the-water-lily-pond-and-path-by-the-water-1,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-the-water-lily-pond-and-path-by-the-water-1.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge (The Water-Lily Pond, Symphony in Rose)",the-japanese-bridge-the-water-lily-pond-symphony-in-rose,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-the-water-lily-pond-symphony-in-rose,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-the-water-lily-pond-symphony-in-rose.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge (The Water-Lily Pond, Water Irises)",the-japanese-bridge-the-water-lily-pond-water-irises,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-the-water-lily-pond-water-irises,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-the-water-lily-pond-water-irises.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, London",waterloo-bridge-london,https://www.wikiart.org/en/claude-monet/waterloo-bridge-london,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-london.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Houses of Parliament, Fog Effect",houses-of-parliament-fog-effect-1901,https://www.wikiart.org/en/claude-monet/houses-of-parliament-fog-effect-1901,https://uploads2.wikiart.org/images/claude-monet/houses-of-parliament-fog-effect-1901.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Houses of Parliament, Westminster",houses-of-parliament-westminster-1901,https://www.wikiart.org/en/claude-monet/houses-of-parliament-westminster-1901,https://uploads2.wikiart.org/images/claude-monet/houses-of-parliament-westminster-1901.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge",waterloo-bridge-1901,https://www.wikiart.org/en/claude-monet/waterloo-bridge-1901,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-1901.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge",waterloo-bridge-1901-1,https://www.wikiart.org/en/claude-monet/waterloo-bridge-1901-1,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-1901-1.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge",waterloo-bridge-2-1901,https://www.wikiart.org/en/claude-monet/waterloo-bridge-2-1901,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-2-1901.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge",waterloo-bridge-3-1901,https://www.wikiart.org/en/claude-monet/waterloo-bridge-3-1901,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-3-1901.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge in the Fog",waterloo-bridge-in-the-fog-1901,https://www.wikiart.org/en/claude-monet/waterloo-bridge-in-the-fog-1901,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-in-the-fog-1901.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Dawn",waterloo-bridge-dawn-1901,https://www.wikiart.org/en/claude-monet/waterloo-bridge-dawn-1901,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-dawn-1901.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Misty Morning",waterloo-bridge-misty-morning-1901,https://www.wikiart.org/en/claude-monet/waterloo-bridge-misty-morning-1901,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-misty-morning-1901.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Overcast Weather",waterloo-bridge-overcast-weather-2-1901,https://www.wikiart.org/en/claude-monet/waterloo-bridge-overcast-weather-2-1901,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-overcast-weather-2-1901.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge",not_detected_212142,https://www.wikiart.org/en/claude-monet/not_detected_212142,https://uploads2.wikiart.org/images/claude-monet/not_detected_212142.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge",waterloo-bridge-1902,https://www.wikiart.org/en/claude-monet/waterloo-bridge-1902,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-1902.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Sunlight Effect",waterloo-bridge-sunlight-effect,https://www.wikiart.org/en/claude-monet/waterloo-bridge-sunlight-effect,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-sunlight-effect.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Houses of Parliament at Sunset",houses-of-parliament-at-sunset,https://www.wikiart.org/en/claude-monet/houses-of-parliament-at-sunset,https://uploads2.wikiart.org/images/claude-monet/houses-of-parliament-at-sunset.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Houses of Parliament in Winter",houses-of-parliament-in-winter,https://www.wikiart.org/en/claude-monet/houses-of-parliament-in-winter,https://uploads2.wikiart.org/images/claude-monet/houses-of-parliament-in-winter.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Houses of Parliament, Fog Effect",houses-of-parliament-fog-effect,https://www.wikiart.org/en/claude-monet/houses-of-parliament-fog-effect,https://uploads2.wikiart.org/images/claude-monet/houses-of-parliament-fog-effect.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge",waterloo-bridge,https://www.wikiart.org/en/claude-monet/waterloo-bridge,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge at Sunset, Pink Effect",waterloo-bridge-at-sunset-pink-effect,https://www.wikiart.org/en/claude-monet/waterloo-bridge-at-sunset-pink-effect,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-at-sunset-pink-effect.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Effect of Fog",waterloo-bridge-effect-of-fog-1903,https://www.wikiart.org/en/claude-monet/waterloo-bridge-effect-of-fog-1903,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-effect-of-fog-1903.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Effect of the Sun",waterloo-bridge-effect-of-the-sun,https://www.wikiart.org/en/claude-monet/waterloo-bridge-effect-of-the-sun,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-effect-of-the-sun.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Fog",waterloo-bridge-fog,https://www.wikiart.org/en/claude-monet/waterloo-bridge-fog,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-fog.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Grey Weather",waterloo-bridge-grey-weather,https://www.wikiart.org/en/claude-monet/waterloo-bridge-grey-weather,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-grey-weather.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Hazy Sunshine",waterloo-bridge-hazy-sunshine-1903,https://www.wikiart.org/en/claude-monet/waterloo-bridge-hazy-sunshine-1903,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-hazy-sunshine-1903.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, London",waterloo-bridge-london-1,https://www.wikiart.org/en/claude-monet/waterloo-bridge-london-1,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-london-1.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Sunlight Effect",waterloo-bridge-sunlight-effect-1,https://www.wikiart.org/en/claude-monet/waterloo-bridge-sunlight-effect-1,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-sunlight-effect-1.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Sunlight Effect",waterloo-bridge-sunlight-effect-2,https://www.wikiart.org/en/claude-monet/waterloo-bridge-sunlight-effect-2,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-sunlight-effect-2.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Sunlight Effect",waterloo-bridge-sunlight-effect-4,https://www.wikiart.org/en/claude-monet/waterloo-bridge-sunlight-effect-4,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-sunlight-effect-4.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Sunlight Effect",waterloo-bridge-sunlight-effect-5,https://www.wikiart.org/en/claude-monet/waterloo-bridge-sunlight-effect-5,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-sunlight-effect-5.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Sunlight in the Fog",waterloo-bridge-sunlight-in-the-fog,https://www.wikiart.org/en/claude-monet/waterloo-bridge-sunlight-in-the-fog,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-sunlight-in-the-fog.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"House of Parliament Sun",house-of-parliament-sun,https://www.wikiart.org/en/claude-monet/house-of-parliament-sun,https://uploads2.wikiart.org/images/claude-monet/house-of-parliament-sun.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge",not_detected_212150,https://www.wikiart.org/en/claude-monet/not_detected_212150,https://uploads2.wikiart.org/images/claude-monet/not_detected_212150.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Houses of Parliament",houses-of-parliament,https://www.wikiart.org/en/claude-monet/houses-of-parliament,https://uploads2.wikiart.org/images/claude-monet/houses-of-parliament.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Houses of Parliament, Effect of Sunlight in the Fog",houses-of-parliament-effect-of-sunlight-in-the-fog,https://www.wikiart.org/en/claude-monet/houses-of-parliament-effect-of-sunlight-in-the-fog,https://uploads2.wikiart.org/images/claude-monet/houses-of-parliament-effect-of-sunlight-in-the-fog.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Houses of Parliament, London, Sun Breaking Through",houses-of-parliament-london-sun-breaking-through,https://www.wikiart.org/en/claude-monet/houses-of-parliament-london-sun-breaking-through,https://uploads2.wikiart.org/images/claude-monet/houses-of-parliament-london-sun-breaking-through.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Houses of Parliament, Sunset",houses-of-parliament-sunset,https://www.wikiart.org/en/claude-monet/houses-of-parliament-sunset,https://uploads2.wikiart.org/images/claude-monet/houses-of-parliament-sunset.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Houses of Parliament, Sunset 02",houses-of-parliament-sunset-02,https://www.wikiart.org/en/claude-monet/houses-of-parliament-sunset-02,https://uploads2.wikiart.org/images/claude-monet/houses-of-parliament-sunset-02.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Seagulls over the Houses of Parliament",seagulls-over-the-houses-of-parliament-1904,https://www.wikiart.org/en/claude-monet/seagulls-over-the-houses-of-parliament-1904,https://uploads2.wikiart.org/images/claude-monet/seagulls-over-the-houses-of-parliament-1904.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Overcast Weather",waterloo-bridge-overcast-weather,https://www.wikiart.org/en/claude-monet/waterloo-bridge-overcast-weather,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-overcast-weather.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"Waterloo Bridge, Overcast Weather",waterloo-bridge-overcast-weather-1,https://www.wikiart.org/en/claude-monet/waterloo-bridge-overcast-weather-1,https://uploads2.wikiart.org/images/claude-monet/waterloo-bridge-overcast-weather-1.jpg,"Hermitage Museum, St. Petersburg","Known location"
"Claude Monet",claude-monet,1926,"The Water Lily Pond and Bridge",the-water-lily-pond-and-bridge-1905,https://www.wikiart.org/en/claude-monet/the-water-lily-pond-and-bridge-1905,https://uploads2.wikiart.org/images/claude-monet/the-water-lily-pond-and-bridge-1905.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Parliament, Reflections on the Thames",parliament-reflections-on-the-thames-1905,https://www.wikiart.org/en/claude-monet/parliament-reflections-on-the-thames-1905,https://uploads2.wikiart.org/images/claude-monet/parliament-reflections-on-the-thames-1905.jpg,"Musée d'Orsay, Paris","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge (The Bridge over the Water-Lily Pond)",the-japanese-bridge-the-bridge-over-the-water-lily-pond-1,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-the-bridge-over-the-water-lily-pond-1,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-the-bridge-over-the-water-lily-pond-1.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Water Lily Pond and Bridge",water-lily-pond-and-bridge,https://www.wikiart.org/en/claude-monet/water-lily-pond-and-bridge,https://uploads2.wikiart.org/images/claude-monet/water-lily-pond-and-bridge.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Palazzo da Mula at Venice",palazzo-da-mula-at-venice,https://www.wikiart.org/en/claude-monet/palazzo-da-mula-at-venice,https://uploads2.wikiart.org/images/claude-monet/palazzo-da-mula-at-venice.jpg,"National Gallery of Art, Washington DC","Known location"
"Claude Monet",claude-monet,1926,"Water Lily Pond",water-lily-pond,https://www.wikiart.org/en/claude-monet/water-lily-pond,https://uploads2.wikiart.org/images/claude-monet/water-lily-pond.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Water Lily Pond",water-lily-pond-1,https://www.wikiart.org/en/claude-monet/water-lily-pond-1,https://uploads2.wikiart.org/images/claude-monet/water-lily-pond-1.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanese Bridge",the-japanese-bridge-1,https://www.wikiart.org/en/claude-monet/the-japanese-bridge-1,https://uploads2.wikiart.org/images/claude-monet/the-japanese-bridge-1.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Water Lily Pond",water-lily-pond-2,https://www.wikiart.org/en/claude-monet/water-lily-pond-2,https://uploads2.wikiart.org/images/claude-monet/water-lily-pond-2.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Water Lily Pond X",the-water-lily-pond-x-1919,https://www.wikiart.org/en/claude-monet/the-water-lily-pond-x-1919,https://uploads2.wikiart.org/images/claude-monet/the-water-lily-pond-x-1919.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"The Japanis Bridge (Footbridge over the Water-Lily Pond)",the-japanis-bridge-footbridge-over-the-water-lily-pond,https://www.wikiart.org/en/claude-monet/the-japanis-bridge-footbridge-over-the-water-lily-pond,https://uploads2.wikiart.org/images/claude-monet/the-japanis-bridge-footbridge-over-the-water-lily-pond.jpg,"National Gallery, London","Known location"
"Claude Monet",claude-monet,1926,"Water Lily Pond",water-lily-pond-1919,https://www.wikiart.org/en/claude-monet/water-lily-pond-1919,https://uploads2.wikiart.org/images/claude-monet/water-lily-pond-1919.jpg,"Metropolitan Museum of Art, New York","Known location"
"Claude Monet",claude-monet,1926,"Water Lily Pond",water-lily-pond-1919-1,https://www.wikiart.org/en/claude-monet/water-lily-pond-1919-1,https://uploads2.wikiart.org/images/claude-monet/water-lily-pond-1919-1.jpg,"Metropolitan Museum of Art, New York","Known location"
