Artist Name,Artist Slug,Death Year,Artwork Title,Artwork Slug,WikiArt URL,Estimated Image URL,Museum Location,Notes
"Adriaen van Ostade",adriaen-van-ostade,1685,"An Old Woman by Window",an-old-woman-by-window,https://www.wikiart.org/en/adriaen-van-ostade/an-old-woman-by-window,https://uploads3.wikiart.org/images/adriaen-van-ostade/an-old-woman-by-window.jpg!Large.jpg,"Hermitage Museum, Saint Petersburg, Russia",""
"Aelbert Cuyp",aelbert-cuyp,1691,"Orpheus with Animals in a Landscape",orpheus-with-animals-in-a-landscape,https://www.wikiart.org/en/aelbert-cuyp/orpheus-with-animals-in-a-landscape,https://uploads1.wikiart.org/images/aelbert-cuyp/orpheus-with-animals-in-a-landscape.jpg!Large.jpg,"Museum of Fine Arts (MFA), Boston, MA, US",""
"Aelbert Cuyp",aelbert-cuyp,1691,"Panoramic Landscape with Shepherds, Sheep and a Town in the Distance",panoramic-landscape-with-shepherds-sheep-and-a-town-in-the-distance-1644,https://www.wikiart.org/en/aelbert-cuyp/panoramic-landscape-with-shepherds-sheep-and-a-town-in-the-distance-1644,https://uploads2.wikiart.org/images/aelbert-cuyp/panoramic-landscape-with-shepherds-sheep-and-a-town-in-the-distance-1644.jpg!Large.jpg,"",""
"Aelbert Cuyp",aelbert-cuyp,1691,"View of the Groote Kerk in Dordrecht from the River Maas",view-of-the-groote-kerk-in-dordrecht-from-the-river-maas,https://www.wikiart.org/en/aelbert-cuyp/view-of-the-groote-kerk-in-dordrecht-from-the-river-maas,https://uploads4.wikiart.org/images/aelbert-cuyp/view-of-the-groote-kerk-in-dordrecht-from-the-river-maas.jpg!Large.jpg,"Metropolitan Museum of Art (Met), New York City, NY, US",""
"Aelbert Cuyp",aelbert-cuyp,1691,"The Maas at Dordrecht",the-maas-at-dordrecht-1650,https://www.wikiart.org/en/aelbert-cuyp/the-maas-at-dordrecht-1650,https://uploads1.wikiart.org/images/aelbert-cuyp/the-maas-at-dordrecht-1650.jpg!Large.jpg,"",""
"Aelbert Cuyp",aelbert-cuyp,1691,"The Passage Boat",the-passage-boat-1650,https://www.wikiart.org/en/aelbert-cuyp/the-passage-boat-1650,https://uploads5.wikiart.org/images/aelbert-cuyp/the-passage-boat-1650.jpg!Large.jpg,"Royal Collection (Buckingham Palace), London, UK",""
"Aelbert Cuyp",aelbert-cuyp,1691,"A Distant View of Dordrecht, with a Milkmaid and Four Cows",a-distant-view-of-dordrecht-with-a-milkmaid-and-four-cow-1650,https://www.wikiart.org/en/aelbert-cuyp/a-distant-view-of-dordrecht-with-a-milkmaid-and-four-cow-1650,https://uploads8.wikiart.org/images/aelbert-cuyp/a-distant-view-of-dordrecht-with-a-milkmaid-and-four-cow-1650!Large.jpg,"National Gallery, London, UK",""
"Aelbert Cuyp",aelbert-cuyp,1691,"The Maas at Dordrecht in a Storm",the-maas-at-dordrecht-in-a-storm-1650,https://www.wikiart.org/en/aelbert-cuyp/the-maas-at-dordrecht-in-a-storm-1650,https://uploads3.wikiart.org/images/aelbert-cuyp/the-maas-at-dordrecht-in-a-storm-1650.jpg!Large.jpg,"",""
"Aelbert Cuyp",aelbert-cuyp,1691,"The Negro Page",the-negro-page-1652,https://www.wikiart.org/en/aelbert-cuyp/the-negro-page-1652,https://uploads3.wikiart.org/images/aelbert-cuyp/the-negro-page-1652.jpg!Large.jpg,"",""
"Aelbert Cuyp",aelbert-cuyp,1691,"Sunset over the River",sunset-over-the-river-1655,https://www.wikiart.org/en/aelbert-cuyp/sunset-over-the-river-1655,https://uploads1.wikiart.org/images/aelbert-cuyp/sunset-over-the-river-1655.jpg!Large.jpg,"",""
"Aelbert Cuyp",aelbert-cuyp,1691,"Flock of Sheep at Pasture",flock-of-sheep-at-pasture-1655,https://www.wikiart.org/en/aelbert-cuyp/flock-of-sheep-at-pasture-1655,https://uploads5.wikiart.org/images/aelbert-cuyp/flock-of-sheep-at-pasture-1655.jpg!Large.jpg,"",""
"Aelbert Cuyp",aelbert-cuyp,1691,"Lady and Gentleman on Horseback",lady-and-gentleman-on-horseback-1655,https://www.wikiart.org/en/aelbert-cuyp/lady-and-gentleman-on-horseback-1655,https://uploads2.wikiart.org/images/aelbert-cuyp/lady-and-gentleman-on-horseback-1655.jpg!Large.jpg,"",""
"Aelbert Cuyp",aelbert-cuyp,1691,"Ubbergen Castle",ubbergen-castle-1655,https://www.wikiart.org/en/aelbert-cuyp/ubbergen-castle-1655,https://uploads4.wikiart.org/images/aelbert-cuyp/ubbergen-castle-1655.jpg!Large.jpg,"National Gallery, London, UK",""
"Aelbert Cuyp",aelbert-cuyp,1691,"View of Dordrecht",view-of-dordrecht-1655,https://www.wikiart.org/en/aelbert-cuyp/view-of-dordrecht-1655,https://uploads6.wikiart.org/images/aelbert-cuyp/view-of-dordrecht-1655.jpg!Large.jpg,"",""
