Artist Name,Artist Slug,Death Year,Artwork Title,Artwork Slug,WikiArt URL,Estimated Image URL,Museum Location,Notes
"Claude Monet",claude-monet,1926,"The Estuary of the Siene",the-estuary-of-the-siene,https://www.wikiart.org/en/claude-monet/the-estuary-of-the-siene,https://uploads2.wikiart.org/images/claude-monet/the-estuary-of-the-siene.jpg,,
"Claude Monet",claude-monet,1926,"The Jetty at Le Havre",the-jetty-at-le-havre-1868,https://www.wikiart.org/en/claude-monet/the-jetty-at-le-havre-1868,https://uploads2.wikiart.org/images/claude-monet/the-jetty-at-le-havre-1868.jpg,,
"Claude Monet",claude-monet,1926,"The Luncheon",the-luncheon,https://www.wikiart.org/en/claude-monet/the-luncheon,https://uploads2.wikiart.org/images/claude-monet/the-luncheon.jpg,,
"Claude Monet",claude-monet,1926,"The Sea at Saint-Adresse",the-sea-at-saint-adresse,https://www.wikiart.org/en/claude-monet/the-sea-at-saint-adresse,https://uploads2.wikiart.org/images/claude-monet/the-sea-at-saint-adresse.jpg,,
"Claude Monet",claude-monet,1926,"On the Bank of the Seine, Bennecourt",not_detected_212144,https://www.wikiart.org/en/claude-monet/not_detected_212144,https://uploads2.wikiart.org/images/claude-monet/not_detected_212144.jpg,,
"Claude Monet",claude-monet,1926,"Bathers at La Grenouillere",bathers-at-la-grenouillere-1869,https://www.wikiart.org/en/claude-monet/bathers-at-la-grenouillere-1869,https://uploads2.wikiart.org/images/claude-monet/bathers-at-la-grenouillere-1869.jpg,,
"Claude Monet",claude-monet,1926,"Flowers and Fruit",flowers-and-fruit,https://www.wikiart.org/en/claude-monet/flowers-and-fruit,https://uploads2.wikiart.org/images/claude-monet/flowers-and-fruit.jpg,,
"Claude Monet",claude-monet,1926,"Portrait of Jean Monet Wearing a Hat with a Pompom",portrait-of-jean-monet-wearing-a-hat-with-a-pompom,https://www.wikiart.org/en/claude-monet/portrait-of-jean-monet-wearing-a-hat-with-a-pompom,https://uploads2.wikiart.org/images/claude-monet/portrait-of-jean-monet-wearing-a-hat-with-a-pompom.jpg,,
"Claude Monet",claude-monet,1926,"Red Mullets",red-mullets,https://www.wikiart.org/en/claude-monet/red-mullets,https://uploads2.wikiart.org/images/claude-monet/red-mullets.jpg,,
"Claude Monet",claude-monet,1926,"Rough Sea at Etretat",rough-sea-at-etretat-1869,https://www.wikiart.org/en/claude-monet/rough-sea-at-etretat-1869,https://uploads2.wikiart.org/images/claude-monet/rough-sea-at-etretat-1869.jpg,,
"Claude Monet",claude-monet,1926,"The Bridge at Bougival",the-bridge-at-bougival,https://www.wikiart.org/en/claude-monet/the-bridge-at-bougival,https://uploads2.wikiart.org/images/claude-monet/the-bridge-at-bougival.jpg,,
"Claude Monet",claude-monet,1926,"The Dinner",the-dinner-1869,https://www.wikiart.org/en/claude-monet/the-dinner-1869,https://uploads2.wikiart.org/images/claude-monet/the-dinner-1869.jpg,,
"Claude Monet",claude-monet,1926,"The Dinner",the-dinner-1869-1,https://www.wikiart.org/en/claude-monet/the-dinner-1869-1,https://uploads2.wikiart.org/images/claude-monet/the-dinner-1869-1.jpg,,
"Claude Monet",claude-monet,1926,"The Landing State",the-landing-state,https://www.wikiart.org/en/claude-monet/the-landing-state,https://uploads2.wikiart.org/images/claude-monet/the-landing-state.jpg,,
"Claude Monet",claude-monet,1926,"The Magpie",the-magpie-1869,https://www.wikiart.org/en/claude-monet/the-magpie-1869,https://uploads2.wikiart.org/images/claude-monet/the-magpie-1869.jpg,,
"Claude Monet",claude-monet,1926,"The Seine at Bougival",the-seine-at-bougival,https://www.wikiart.org/en/claude-monet/the-seine-at-bougival,https://uploads2.wikiart.org/images/claude-monet/the-seine-at-bougival.jpg,,
"Claude Monet",claude-monet,1926,"The&#160;Grenouill&#232;re",the-grenouill%C3%A8re,https://www.wikiart.org/en/claude-monet/the-grenouill%C3%A8re,https://uploads2.wikiart.org/images/claude-monet/the-grenouill%C3%A8re.jpg,,
"Claude Monet",claude-monet,1926,"The Seine at Bougival in the Evening",the-seine-at-bougival-in-the-evening,https://www.wikiart.org/en/claude-monet/the-seine-at-bougival-in-the-evening,https://uploads2.wikiart.org/images/claude-monet/the-seine-at-bougival-in-the-evening.jpg,,
"Claude Monet",claude-monet,1926,"Camille on the Beach at Trouville",camille-on-the-beach-at-trouville,https://www.wikiart.org/en/claude-monet/camille-on-the-beach-at-trouville,https://uploads2.wikiart.org/images/claude-monet/camille-on-the-beach-at-trouville.jpg,,
"Claude Monet",claude-monet,1926,"Entrance to the Port of Honfleur",entrance-to-the-port-of-honfleur,https://www.wikiart.org/en/claude-monet/entrance-to-the-port-of-honfleur,https://uploads2.wikiart.org/images/claude-monet/entrance-to-the-port-of-honfleur.jpg,,
"Claude Monet",claude-monet,1926,"Entrance to the Port of Trouville",entrance-to-the-port-of-trouville,https://www.wikiart.org/en/claude-monet/entrance-to-the-port-of-trouville,https://uploads2.wikiart.org/images/claude-monet/entrance-to-the-port-of-trouville.jpg,,
